event_type,src_zone,dst_zone,event_count_10m,unique_src_10m,asset_criticality,prior_incident_impact,is_privileged_account,geo_risk,risk_label
failed_login,corp,prod,13,11,1,3,1,5,Medium
port_scan,corp,dmz,28,16,3,0,1,5,Medium
port_scan,vendor,prod,31,9,5,1,0,1,High
port_scan,vendor,dmz,18,17,4,1,1,2,Medium
suspicious_dns,vendor,corp,11,13,1,1,0,5,Medium
malware_alert,vendor,corp,14,16,4,0,1,2,Medium
failed_login,internet,prod,32,8,3,3,0,3,Medium
privilege_escalation,corp,corp,25,12,5,0,0,5,High
suspicious_dns,internet,corp,33,4,4,1,0,1,High
suspicious_dns,corp,dmz,2,11,5,2,0,3,Medium
port_scan,internet,dmz,19,9,4,0,0,5,Medium
failed_login,vendor,corp,4,13,2,0,0,2,Low
suspicious_dns,corp,corp,7,20,1,1,0,1,Low
failed_login,corp,corp,10,8,1,0,1,4,Low
malware_alert,vendor,corp,24,15,1,2,0,2,Medium
port_scan,corp,prod,21,5,4,0,1,3,Medium
port_scan,internet,prod,8,19,2,3,0,2,Medium
suspicious_dns,vendor,dmz,7,11,2,0,0,3,Low
malware_alert,vendor,prod,5,7,4,1,0,3,Medium
suspicious_dns,corp,prod,32,3,2,3,1,4,High
failed_login,vendor,corp,14,3,2,3,0,1,Medium
suspicious_dns,internet,corp,14,11,5,3,0,2,Medium
port_scan,corp,dmz,17,13,2,3,0,3,Medium
failed_login,internet,corp,20,20,2,0,0,4,Medium
port_scan,corp,corp,31,14,5,3,0,5,High
malware_alert,corp,prod,40,3,5,2,1,2,High
malware_alert,corp,prod,11,15,4,1,1,3,Medium
data_exfiltration,internet,dmz,24,20,4,0,0,2,High
failed_login,corp,dmz,36,8,1,0,0,4,Medium
suspicious_dns,internet,prod,17,17,3,2,1,4,Medium
failed_login,corp,dmz,5,14,3,2,1,1,Medium
failed_login,internet,corp,17,2,3,1,0,3,Medium
failed_login,corp,prod,10,1,2,3,0,1,Medium
suspicious_dns,vendor,prod,19,15,2,1,0,5,Medium
suspicious_dns,vendor,dmz,6,6,3,1,1,2,Medium
port_scan,vendor,dmz,38,12,3,1,1,5,High
suspicious_dns,internet,prod,30,17,1,1,0,4,Medium
failed_login,vendor,corp,26,14,4,1,0,2,Medium
suspicious_dns,corp,dmz,2,20,1,1,1,4,Medium
malware_alert,corp,prod,2,3,1,1,0,5,Medium
port_scan,internet,corp,15,12,3,2,1,3,Medium
failed_login,internet,dmz,16,11,5,3,0,1,Medium
failed_login,internet,prod,28,1,5,0,1,1,Medium
suspicious_dns,corp,dmz,24,10,3,1,1,2,Medium
failed_login,corp,prod,24,13,2,2,1,2,Medium
port_scan,corp,corp,37,15,1,0,1,2,Medium
port_scan,internet,prod,25,8,4,0,1,4,Medium
suspicious_dns,corp,dmz,7,6,1,3,0,3,Medium
port_scan,vendor,dmz,33,2,5,1,1,1,High
suspicious_dns,internet,prod,30,17,4,0,1,2,High
suspicious_dns,internet,dmz,12,10,5,0,0,5,Medium
privilege_escalation,corp,corp,9,17,4,1,0,5,High
malware_alert,internet,prod,36,5,5,0,0,5,High
privilege_escalation,corp,corp,35,20,3,3,0,2,High
failed_login,vendor,prod,8,11,4,3,1,5,Medium
failed_login,vendor,dmz,20,8,1,2,1,3,Medium
failed_login,vendor,corp,15,3,1,1,0,5,Medium
failed_login,internet,prod,29,6,1,1,1,3,Medium
port_scan,internet,corp,36,15,4,2,0,3,High
failed_login,internet,prod,2,8,5,0,1,3,Medium
malware_alert,vendor,dmz,19,10,3,2,1,1,High
port_scan,vendor,corp,9,1,5,2,0,5,Medium
failed_login,vendor,prod,25,17,3,3,1,2,Medium
data_exfiltration,corp,prod,29,9,2,1,1,1,High
port_scan,vendor,dmz,9,1,1,0,1,5,Medium
failed_login,vendor,dmz,14,15,3,1,0,1,Medium
port_scan,corp,prod,29,1,2,2,1,5,High
failed_login,internet,corp,27,19,2,0,1,1,Medium
malware_alert,corp,dmz,35,6,5,3,1,3,High
failed_login,vendor,dmz,30,20,2,0,1,2,Medium
port_scan,corp,prod,4,10,1,1,0,3,Low
suspicious_dns,corp,prod,15,3,3,1,1,2,Medium
malware_alert,corp,dmz,8,1,2,2,0,1,Medium
port_scan,internet,dmz,21,3,4,3,1,1,High
failed_login,corp,prod,7,8,3,2,0,2,Medium
suspicious_dns,corp,prod,14,14,3,0,0,4,Medium
port_scan,corp,corp,21,17,3,0,1,5,Medium
failed_login,corp,corp,5,15,1,3,1,4,Medium
malware_alert,internet,corp,40,15,3,1,0,1,High
malware_alert,corp,dmz,33,4,2,1,1,3,High
failed_login,vendor,prod,9,20,1,0,0,2,Low
port_scan,corp,dmz,23,6,2,0,1,4,Medium
port_scan,internet,prod,34,9,2,1,1,4,High
failed_login,corp,prod,14,14,5,2,0,1,Medium
failed_login,internet,prod,23,7,1,0,1,4,Medium
failed_login,internet,dmz,32,14,4,3,0,3,High
failed_login,internet,corp,40,18,3,1,0,3,Medium
failed_login,corp,dmz,37,3,1,0,0,5,Medium
failed_login,corp,corp,13,6,5,3,1,2,Medium
port_scan,vendor,prod,35,12,4,2,0,2,High
failed_login,vendor,corp,32,4,2,1,0,5,Medium
suspicious_dns,internet,corp,37,7,3,0,0,2,Medium
failed_login,vendor,prod,25,5,1,3,1,3,Medium
failed_login,vendor,corp,37,18,2,2,0,2,Medium
malware_alert,corp,corp,31,9,2,2,1,3,High
port_scan,internet,prod,20,6,3,1,1,4,Medium
malware_alert,corp,prod,4,5,4,3,0,3,Medium
failed_login,internet,dmz,34,5,5,0,0,2,Medium
port_scan,vendor,prod,11,20,4,1,0,2,Medium
failed_login,vendor,corp,37,2,4,1,1,4,High
failed_login,internet,corp,31,4,3,2,1,2,Medium
suspicious_dns,corp,corp,17,5,3,3,0,1,Medium
malware_alert,corp,dmz,9,10,1,0,0,3,Medium
port_scan,corp,dmz,40,11,4,3,1,4,High
port_scan,internet,prod,37,4,3,3,1,1,High
failed_login,internet,corp,37,9,3,1,1,1,Medium
port_scan,corp,prod,27,17,5,2,0,3,High
failed_login,corp,corp,24,13,3,2,1,1,Medium
port_scan,corp,corp,13,13,4,3,0,4,Medium
failed_login,internet,prod,21,10,5,1,0,1,Medium
failed_login,corp,dmz,17,19,5,3,1,5,High
suspicious_dns,corp,prod,3,4,5,1,0,4,Medium
failed_login,internet,corp,21,18,5,2,0,4,Medium
malware_alert,internet,dmz,15,1,1,3,1,1,Medium
failed_login,internet,dmz,20,17,3,0,1,4,Medium
suspicious_dns,corp,dmz,2,15,5,1,1,1,Medium
data_exfiltration,corp,prod,14,9,3,3,0,5,High
port_scan,internet,corp,6,15,1,0,1,5,Medium
failed_login,vendor,corp,11,11,3,1,0,2,Medium
port_scan,corp,corp,11,2,3,3,0,2,Medium
failed_login,corp,dmz,2,2,4,3,0,2,Medium
failed_login,internet,corp,23,5,3,2,1,4,Medium
malware_alert,vendor,prod,31,7,2,3,1,4,High
port_scan,internet,dmz,11,13,5,2,0,5,Medium
suspicious_dns,vendor,corp,20,13,1,2,1,1,Medium
failed_login,vendor,dmz,6,1,3,0,1,3,Medium
malware_alert,vendor,corp,4,18,3,0,1,3,Medium
port_scan,internet,dmz,40,19,2,2,0,2,High
malware_alert,corp,corp,35,14,3,3,1,4,High
failed_login,corp,corp,7,17,5,0,0,3,Medium
port_scan,vendor,prod,1,4,4,1,0,5,Medium
port_scan,corp,dmz,36,17,4,0,1,5,High
port_scan,vendor,dmz,35,4,5,0,1,3,High
failed_login,internet,corp,7,6,4,1,1,3,Medium
failed_login,corp,dmz,23,13,2,1,1,3,Medium
failed_login,vendor,corp,14,5,5,1,1,2,Medium
port_scan,corp,prod,37,8,3,2,0,1,High
port_scan,internet,dmz,31,10,3,3,1,4,High
suspicious_dns,corp,dmz,39,16,1,1,1,2,High
port_scan,corp,corp,33,7,5,0,1,5,High
malware_alert,corp,corp,30,12,1,3,1,5,High
failed_login,vendor,dmz,7,3,2,0,0,5,Low
failed_login,vendor,prod,13,18,5,3,0,1,Medium
suspicious_dns,corp,dmz,36,19,3,2,1,1,High
malware_alert,internet,dmz,17,15,3,3,1,1,High
failed_login,vendor,corp,25,8,4,2,0,5,Medium
port_scan,corp,dmz,30,19,4,0,1,3,High
port_scan,vendor,prod,4,6,4,0,1,4,Medium
port_scan,vendor,dmz,32,10,2,3,0,1,Medium
port_scan,corp,corp,21,15,3,2,1,5,High
malware_alert,corp,prod,37,8,4,2,0,1,High
failed_login,internet,prod,5,10,1,1,0,4,Low
failed_login,internet,corp,31,9,4,0,0,4,Medium
port_scan,internet,corp,3,8,3,3,1,2,Medium
malware_alert,vendor,corp,24,1,3,0,0,3,Medium
port_scan,internet,dmz,34,7,4,0,1,2,High
suspicious_dns,vendor,dmz,2,16,4,3,1,5,Medium
failed_login,vendor,prod,14,18,4,3,1,4,Medium
port_scan,vendor,prod,12,6,5,0,1,5,Medium
failed_login,corp,prod,37,1,1,1,0,4,Medium
data_exfiltration,internet,prod,16,18,1,1,1,5,High
privilege_escalation,corp,dmz,23,16,5,0,1,5,High
port_scan,corp,dmz,35,19,2,1,1,4,High
suspicious_dns,corp,dmz,17,19,4,1,1,5,Medium
malware_alert,corp,prod,23,6,5,1,1,3,High
suspicious_dns,internet,corp,9,14,4,2,1,1,Medium
malware_alert,internet,dmz,21,19,3,2,1,1,High
privilege_escalation,vendor,prod,16,18,3,0,1,5,High
suspicious_dns,corp,corp,2,12,5,1,1,3,Medium
failed_login,vendor,corp,8,12,5,0,1,1,Medium
suspicious_dns,vendor,corp,15,5,3,2,0,5,Medium
failed_login,vendor,corp,20,4,3,0,0,1,Medium
port_scan,corp,dmz,13,11,4,1,1,1,Medium
suspicious_dns,internet,corp,36,18,4,0,0,3,High
failed_login,corp,dmz,9,20,1,1,0,5,Low
malware_alert,vendor,corp,31,10,5,2,0,1,High
suspicious_dns,vendor,corp,40,19,1,2,1,2,High
privilege_escalation,corp,corp,14,12,3,2,1,5,High
failed_login,vendor,prod,20,2,4,0,1,1,Medium
failed_login,vendor,prod,14,18,1,2,0,3,Medium
port_scan,vendor,dmz,26,10,2,1,0,4,Medium
failed_login,vendor,dmz,39,16,4,2,0,2,High
failed_login,internet,dmz,2,1,4,2,1,5,Medium
port_scan,corp,dmz,1,2,2,0,0,1,Low
port_scan,corp,prod,6,11,4,3,1,4,Medium
suspicious_dns,corp,prod,22,10,2,1,1,1,Medium
malware_alert,internet,prod,9,10,3,2,1,4,Medium
suspicious_dns,vendor,corp,2,17,4,2,1,4,Medium
port_scan,internet,prod,35,7,2,0,1,1,Medium
port_scan,vendor,dmz,13,18,4,1,0,3,Medium
failed_login,vendor,prod,20,4,1,1,0,4,Medium
failed_login,internet,prod,36,19,5,3,0,4,High
port_scan,corp,corp,28,12,3,0,1,3,Medium
port_scan,vendor,prod,2,5,3,3,0,3,Medium
data_exfiltration,internet,prod,29,6,3,0,0,4,High
port_scan,internet,prod,33,1,4,0,1,2,High
malware_alert,internet,dmz,22,1,4,0,1,3,High
port_scan,internet,prod,1,8,4,3,1,5,Medium
port_scan,internet,corp,2,15,5,2,0,1,Medium
failed_login,corp,prod,2,9,3,2,1,2,Medium
suspicious_dns,vendor,prod,16,20,4,2,0,4,Medium
malware_alert,vendor,corp,11,3,5,0,0,1,Medium
port_scan,corp,dmz,37,6,4,0,0,2,Medium
suspicious_dns,vendor,dmz,10,6,4,3,0,2,Medium
port_scan,internet,prod,37,19,4,1,0,4,High
port_scan,corp,corp,12,1,4,1,0,3,Medium
failed_login,internet,dmz,15,19,4,1,1,4,Medium
port_scan,corp,corp,14,6,3,2,1,3,Medium
malware_alert,internet,dmz,5,8,2,2,0,5,Medium
data_exfiltration,corp,prod,28,16,4,1,1,2,High
failed_login,corp,dmz,18,3,3,2,0,4,Medium
malware_alert,corp,corp,33,6,4,2,0,4,High
failed_login,vendor,corp,1,1,1,1,0,4,Low
failed_login,internet,dmz,39,14,2,0,0,3,Medium
port_scan,vendor,corp,36,3,1,3,0,2,High
malware_alert,vendor,corp,38,4,1,0,1,3,High
port_scan,corp,corp,26,1,4,1,1,2,High
failed_login,internet,prod,38,14,5,0,1,2,High
failed_login,internet,prod,27,20,3,1,1,1,Medium
failed_login,corp,prod,15,16,2,2,1,4,Medium
failed_login,vendor,prod,7,9,1,3,0,1,Low
privilege_escalation,corp,dmz,20,6,2,0,1,4,High
malware_alert,internet,prod,22,14,4,0,1,5,High
failed_login,internet,corp,32,4,4,3,0,3,High
failed_login,corp,dmz,1,12,5,0,1,3,Medium
privilege_escalation,vendor,dmz,32,20,5,0,0,3,High
data_exfiltration,vendor,prod,33,17,2,0,1,2,High
port_scan,internet,corp,20,17,5,0,1,1,Medium
failed_login,internet,corp,13,11,4,1,0,5,Medium
failed_login,vendor,corp,23,12,2,3,1,4,Medium
failed_login,corp,dmz,36,6,5,3,0,2,High
failed_login,vendor,corp,31,7,1,0,0,1,Medium
port_scan,internet,dmz,33,5,3,0,0,4,Medium
failed_login,internet,prod,5,10,2,1,1,3,Medium
data_exfiltration,corp,corp,3,17,2,3,1,5,High
malware_alert,vendor,prod,15,12,2,0,1,3,Medium
failed_login,corp,dmz,30,1,5,2,0,2,Medium
failed_login,corp,corp,22,12,4,1,0,1,Medium
port_scan,vendor,corp,23,9,5,2,1,1,High
failed_login,internet,corp,15,8,5,2,0,2,Medium
failed_login,corp,corp,10,20,3,1,0,4,Medium
privilege_escalation,internet,dmz,2,11,3,0,1,2,Medium
malware_alert,internet,dmz,26,8,4,1,0,1,High
port_scan,vendor,corp,2,12,1,1,1,2,Low
suspicious_dns,vendor,dmz,21,15,3,2,0,4,Medium
failed_login,vendor,prod,26,9,4,0,1,5,Medium
suspicious_dns,corp,dmz,21,6,4,1,0,4,Medium
failed_login,internet,corp,22,6,2,2,0,5,Medium
port_scan,vendor,dmz,10,4,3,1,0,4,Medium
failed_login,internet,corp,28,20,2,1,0,5,Medium
port_scan,internet,prod,35,18,5,3,0,1,High
data_exfiltration,vendor,prod,17,7,5,2,0,2,High
port_scan,corp,dmz,14,14,1,1,1,5,Medium
failed_login,vendor,prod,25,1,5,0,0,4,Medium
privilege_escalation,vendor,prod,28,5,4,3,0,3,High
failed_login,corp,corp,3,13,3,1,0,5,Low
failed_login,vendor,dmz,23,7,1,3,1,5,Medium
failed_login,vendor,corp,5,14,3,2,1,3,Medium
failed_login,internet,corp,28,7,2,2,0,1,Medium
port_scan,corp,corp,16,13,2,3,0,5,Medium
failed_login,internet,dmz,27,7,5,2,0,1,Medium
failed_login,internet,corp,11,12,2,1,0,3,Low
suspicious_dns,vendor,prod,39,9,4,1,0,4,High
port_scan,internet,corp,33,15,5,0,1,3,High
failed_login,corp,dmz,13,5,4,3,1,2,Medium
suspicious_dns,internet,corp,39,13,5,0,0,3,High
port_scan,vendor,corp,19,14,5,1,1,1,Medium
port_scan,corp,dmz,35,19,5,0,0,1,Medium
suspicious_dns,corp,corp,33,10,1,3,0,3,High
failed_login,corp,prod,31,19,2,1,1,1,Medium
suspicious_dns,vendor,prod,39,13,2,3,1,5,High
failed_login,vendor,dmz,25,9,4,1,0,1,Medium
failed_login,internet,dmz,22,13,5,2,0,3,Medium
failed_login,corp,dmz,40,6,5,0,0,1,Medium
malware_alert,internet,dmz,25,16,4,1,1,5,High
data_exfiltration,internet,prod,18,14,5,3,0,4,High
malware_alert,internet,prod,32,14,4,0,1,3,High
failed_login,internet,prod,8,20,3,0,0,4,Low
port_scan,internet,dmz,8,2,5,0,0,1,Medium
failed_login,vendor,dmz,38,5,1,3,0,4,Medium
data_exfiltration,corp,prod,6,12,2,0,0,1,Medium
suspicious_dns,vendor,corp,21,4,3,1,1,5,Medium
privilege_escalation,internet,prod,33,9,1,3,0,4,High
malware_alert,internet,corp,12,1,4,0,1,5,Medium
failed_login,vendor,prod,30,19,5,1,0,1,Medium
malware_alert,vendor,prod,15,2,1,3,0,3,Medium
port_scan,vendor,prod,5,20,5,0,1,2,Medium
failed_login,internet,dmz,32,1,1,0,0,4,Medium
data_exfiltration,vendor,prod,1,13,1,1,1,1,Medium
failed_login,corp,dmz,20,18,2,1,1,1,Medium
failed_login,internet,prod,15,8,2,0,1,4,Medium
failed_login,internet,corp,39,6,4,2,1,5,High
data_exfiltration,vendor,corp,18,7,4,0,0,4,High
failed_login,corp,dmz,36,9,5,1,1,1,High
port_scan,internet,corp,19,10,2,0,0,2,Medium
suspicious_dns,corp,prod,16,13,2,3,0,2,Medium
port_scan,vendor,dmz,29,19,1,3,0,4,Medium
malware_alert,corp,prod,33,10,3,0,0,4,High
failed_login,vendor,corp,18,10,3,1,1,3,Medium
port_scan,corp,dmz,16,4,5,0,1,3,Medium
malware_alert,vendor,prod,31,2,5,2,0,3,High
failed_login,internet,prod,20,10,4,2,1,2,Medium
port_scan,corp,dmz,30,8,4,1,1,3,High
failed_login,corp,corp,13,18,5,0,0,5,Medium
port_scan,internet,prod,29,14,5,2,1,2,High
failed_login,corp,prod,30,19,5,2,1,1,High
failed_login,vendor,corp,30,16,5,2,0,1,Medium
suspicious_dns,corp,corp,20,8,2,1,0,1,Medium
failed_login,vendor,corp,2,1,4,0,0,3,Low
failed_login,internet,corp,35,5,3,1,1,3,Medium
failed_login,vendor,corp,1,14,5,0,0,1,Low
failed_login,corp,corp,34,3,1,2,0,4,Medium
privilege_escalation,corp,corp,38,3,1,0,0,2,High
failed_login,corp,prod,5,18,4,0,1,3,Medium
failed_login,internet,corp,10,1,4,3,0,3,Medium
failed_login,vendor,corp,32,2,2,3,0,4,Medium
failed_login,corp,dmz,19,10,5,3,0,1,Medium
failed_login,vendor,corp,17,11,5,3,1,2,Medium
failed_login,corp,corp,16,18,4,0,0,1,Medium
failed_login,corp,corp,8,15,3,0,1,5,Medium
failed_login,vendor,dmz,15,15,5,2,1,3,Medium
malware_alert,corp,corp,16,3,2,1,0,1,Medium
port_scan,corp,dmz,24,6,2,1,0,4,Medium
port_scan,corp,corp,7,6,2,0,0,5,Medium
malware_alert,vendor,corp,34,2,1,2,1,2,High
failed_login,internet,corp,18,19,3,2,1,4,Medium
data_exfiltration,vendor,corp,25,20,1,2,1,1,High
failed_login,corp,dmz,15,1,3,2,0,2,Medium
failed_login,vendor,corp,18,14,4,2,1,2,Medium
failed_login,vendor,corp,20,18,4,2,1,1,Medium
port_scan,vendor,dmz,2,13,3,3,1,1,Medium
failed_login,vendor,dmz,12,16,5,1,1,1,Medium
port_scan,vendor,dmz,10,16,2,1,0,1,Medium
port_scan,internet,dmz,11,8,3,2,0,2,Medium
failed_login,internet,dmz,37,17,2,3,1,4,High
failed_login,internet,prod,38,7,5,1,1,5,High
data_exfiltration,internet,prod,26,3,1,3,0,2,High
suspicious_dns,internet,dmz,25,15,1,3,0,2,Medium
failed_login,vendor,prod,35,12,1,0,1,2,Medium
suspicious_dns,internet,prod,21,13,5,3,0,3,High
port_scan,corp,prod,26,12,3,1,1,4,Medium
data_exfiltration,vendor,corp,6,5,2,1,1,4,High
port_scan,internet,prod,13,5,2,2,0,3,Medium
failed_login,internet,dmz,31,8,2,0,0,4,Medium
malware_alert,vendor,prod,27,1,2,1,0,5,High
suspicious_dns,internet,corp,1,8,3,3,0,1,Medium
data_exfiltration,corp,corp,29,14,3,2,0,3,High
port_scan,corp,corp,6,18,4,3,0,5,Medium
malware_alert,vendor,corp,30,3,2,3,0,1,High
suspicious_dns,vendor,prod,2,14,2,2,0,5,Medium
suspicious_dns,internet,prod,30,4,4,0,0,5,Medium
failed_login,internet,prod,35,14,1,0,0,5,Medium
failed_login,vendor,prod,21,5,1,0,1,5,Medium
failed_login,internet,prod,37,6,3,1,0,2,Medium
port_scan,vendor,corp,29,8,3,0,1,2,Medium
suspicious_dns,vendor,prod,24,16,2,0,0,4,Medium
privilege_escalation,internet,prod,11,17,1,0,1,2,Medium
failed_login,vendor,corp,17,13,3,2,1,1,Medium
suspicious_dns,vendor,prod,13,19,2,3,1,3,Medium
port_scan,internet,corp,20,9,2,3,1,4,Medium
failed_login,corp,prod,12,17,5,2,1,4,Medium
failed_login,vendor,prod,35,10,3,2,0,4,Medium
failed_login,vendor,dmz,18,1,5,2,0,2,Medium
data_exfiltration,corp,dmz,22,2,4,0,0,2,High
failed_login,corp,dmz,40,6,5,3,1,5,High
failed_login,internet,prod,3,15,1,0,1,1,Low
port_scan,vendor,corp,14,5,2,2,1,4,Medium
malware_alert,internet,dmz,18,3,1,1,1,5,Medium
malware_alert,internet,dmz,31,2,5,3,0,4,High
failed_login,vendor,dmz,14,1,5,0,1,3,Medium
failed_login,vendor,prod,39,14,4,1,0,5,High
failed_login,internet,dmz,3,20,2,2,1,5,Medium
failed_login,internet,corp,17,14,3,1,0,5,Medium
failed_login,corp,corp,40,17,3,0,1,2,Medium
failed_login,vendor,corp,17,13,5,0,1,5,Medium
failed_login,corp,corp,28,5,3,3,0,2,Medium
failed_login,internet,dmz,9,11,2,2,1,4,Medium
port_scan,internet,corp,2,6,3,1,0,5,Medium
malware_alert,corp,dmz,34,11,1,1,1,4,High
port_scan,corp,prod,27,15,3,0,1,4,Medium
privilege_escalation,internet,dmz,2,5,3,1,0,4,Medium
failed_login,internet,dmz,6,6,2,0,1,3,Low
failed_login,internet,corp,37,18,5,3,0,1,High
suspicious_dns,corp,corp,24,10,4,1,0,3,Medium
suspicious_dns,corp,prod,22,17,3,3,0,1,Medium
port_scan,vendor,corp,39,15,1,0,0,5,Medium
suspicious_dns,internet,corp,31,15,2,0,1,1,Medium
failed_login,vendor,prod,22,3,1,3,1,2,Medium
failed_login,internet,dmz,19,9,2,3,1,1,Medium
failed_login,corp,prod,23,6,5,0,1,5,Medium
suspicious_dns,internet,corp,6,18,4,3,1,4,Medium
failed_login,corp,corp,38,15,3,1,1,5,High
port_scan,vendor,corp,27,2,1,3,1,3,High
failed_login,corp,prod,2,8,4,2,1,2,Medium
failed_login,internet,prod,37,19,2,3,0,2,Medium
failed_login,vendor,prod,30,19,5,0,0,3,Medium
port_scan,corp,corp,32,13,3,2,0,2,Medium
failed_login,vendor,prod,18,13,2,2,1,3,Medium
malware_alert,vendor,prod,40,18,1,2,1,5,High
failed_login,vendor,corp,13,5,1,3,0,4,Medium
failed_login,corp,corp,29,16,5,3,1,2,High
suspicious_dns,internet,dmz,16,11,5,1,0,1,Medium
failed_login,vendor,corp,13,4,1,1,1,4,Medium
failed_login,internet,dmz,16,10,1,0,0,2,Low
privilege_escalation,vendor,dmz,25,2,4,3,0,4,High
port_scan,vendor,corp,8,5,1,0,1,1,Low
malware_alert,corp,corp,20,6,2,2,0,4,Medium
port_scan,vendor,corp,5,15,4,3,1,5,Medium
malware_alert,vendor,prod,29,10,5,2,0,3,High
data_exfiltration,internet,prod,21,1,4,2,0,5,High
failed_login,corp,prod,5,10,2,2,1,5,Medium
failed_login,corp,corp,39,5,3,1,1,4,High
privilege_escalation,internet,dmz,19,10,2,2,1,4,High
port_scan,corp,corp,36,13,2,2,1,3,High
suspicious_dns,vendor,prod,2,12,2,1,0,3,Low
privilege_escalation,corp,corp,2,20,2,1,1,5,Medium
privilege_escalation,vendor,corp,27,1,3,0,1,3,High
port_scan,vendor,dmz,35,1,4,2,1,2,High
data_exfiltration,vendor,prod,8,8,2,0,1,4,High
failed_login,corp,dmz,38,18,2,0,1,5,Medium
failed_login,corp,corp,31,16,4,2,0,4,Medium
port_scan,internet,prod,10,5,5,2,1,1,Medium
port_scan,vendor,dmz,19,10,5,3,1,2,High
malware_alert,corp,prod,36,18,4,1,1,2,High
port_scan,internet,prod,8,19,4,3,1,4,Medium
port_scan,corp,dmz,10,9,3,1,1,1,Medium
failed_login,vendor,corp,14,18,3,2,0,2,Medium
failed_login,corp,dmz,5,3,2,3,0,4,Medium
failed_login,corp,prod,20,8,3,3,1,3,Medium
suspicious_dns,corp,corp,38,1,2,1,1,3,High
failed_login,vendor,dmz,9,5,1,0,0,2,Low
port_scan,internet,corp,9,13,5,1,0,2,Medium
failed_login,vendor,prod,19,18,2,2,0,5,Medium
failed_login,internet,prod,32,9,2,3,0,5,Medium
failed_login,vendor,dmz,13,2,3,0,1,5,Medium
failed_login,corp,prod,1,3,1,0,0,2,Low
port_scan,vendor,corp,11,7,1,3,1,3,Medium
failed_login,internet,prod,29,2,2,2,1,1,Medium
port_scan,corp,prod,14,15,5,1,1,5,Medium
malware_alert,corp,corp,22,20,2,1,0,3,Medium
malware_alert,vendor,corp,8,4,2,1,0,2,Medium
failed_login,vendor,dmz,9,15,3,0,0,4,Low
failed_login,internet,corp,4,5,3,1,1,1,Medium
malware_alert,corp,corp,26,16,3,3,0,3,High
privilege_escalation,corp,prod,23,8,5,3,1,5,High
data_exfiltration,internet,corp,1,17,4,2,1,3,High
failed_login,internet,corp,15,20,3,0,1,1,Medium
failed_login,vendor,corp,14,6,3,2,1,5,Medium
malware_alert,corp,corp,22,15,5,1,0,3,High
suspicious_dns,internet,corp,31,17,4,3,0,4,High
suspicious_dns,vendor,prod,28,19,3,1,0,3,Medium
port_scan,corp,dmz,20,6,1,0,1,1,Medium
port_scan,internet,dmz,18,18,2,3,0,4,Medium
failed_login,internet,corp,39,18,3,2,0,4,High
failed_login,corp,dmz,13,10,5,1,0,5,Medium
port_scan,corp,prod,2,19,3,2,1,2,Medium
suspicious_dns,corp,corp,29,1,1,0,1,1,Medium
failed_login,internet,dmz,35,12,3,0,1,1,Medium
failed_login,corp,dmz,21,12,5,0,1,3,Medium
suspicious_dns,internet,corp,13,11,1,0,1,2,Medium
failed_login,corp,dmz,30,20,2,3,0,4,Medium
port_scan,corp,prod,13,7,1,2,0,5,Medium
suspicious_dns,internet,corp,15,2,3,0,0,1,Medium
failed_login,corp,corp,25,10,5,0,0,3,Medium
suspicious_dns,corp,prod,17,17,1,1,1,4,Medium
failed_login,corp,dmz,39,13,1,3,1,1,High
failed_login,vendor,corp,33,11,2,1,1,3,Medium
failed_login,corp,prod,8,11,3,0,0,5,Low
privilege_escalation,corp,corp,6,18,4,0,1,5,High
failed_login,internet,corp,6,16,3,1,0,5,Medium
failed_login,vendor,dmz,29,7,2,3,1,2,Medium
failed_login,vendor,dmz,33,7,1,2,0,1,Medium
privilege_escalation,corp,corp,39,6,1,3,1,4,High
failed_login,corp,prod,34,20,1,0,0,2,Medium
suspicious_dns,corp,corp,23,12,1,3,1,1,Medium
failed_login,internet,corp,3,4,4,0,0,5,Low
port_scan,internet,prod,3,5,2,1,0,5,Medium
failed_login,corp,dmz,30,3,3,2,0,3,Medium
failed_login,vendor,prod,1,20,3,0,1,4,Low
data_exfiltration,internet,dmz,40,11,2,3,0,4,High
privilege_escalation,vendor,corp,40,1,5,1,1,4,High
suspicious_dns,internet,prod,4,9,5,1,0,5,Medium
data_exfiltration,corp,dmz,27,6,1,0,1,1,High
failed_login,internet,prod,26,9,2,3,1,1,Medium
port_scan,vendor,dmz,34,17,1,3,1,4,High
suspicious_dns,internet,corp,27,3,4,1,1,4,High
failed_login,corp,corp,14,12,4,1,0,1,Medium
malware_alert,vendor,dmz,5,2,3,2,1,1,Medium
suspicious_dns,corp,dmz,6,7,2,2,1,2,Medium
port_scan,vendor,prod,13,16,3,2,0,2,Medium
failed_login,vendor,prod,33,20,5,2,0,3,High
failed_login,corp,dmz,35,20,4,0,1,4,Medium
port_scan,corp,corp,16,18,3,3,1,5,High
suspicious_dns,corp,dmz,29,6,3,3,1,5,High
suspicious_dns,internet,corp,39,16,3,1,1,1,High
failed_login,internet,prod,35,15,1,0,1,4,Medium
failed_login,internet,dmz,34,16,4,0,1,1,Medium
failed_login,corp,dmz,22,8,2,3,0,3,Medium
port_scan,corp,dmz,18,2,5,0,0,5,Medium
port_scan,vendor,prod,18,11,3,0,1,5,Medium
port_scan,corp,prod,6,2,2,2,0,3,Medium
